BUSBY2020_abh9	BUSBY2020	Asia	Western_Asia	Abkhazia	Abkhasian	Microarray
1000G_HG00607	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00608	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00609	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00610	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00611	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00612	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00613	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00614	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00615	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00619	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00620	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00621	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00622	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00623	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00624	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00625	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00626	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00627	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00628	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00629	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00630	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00631	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00632	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00633	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00634	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00635	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00636	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00637	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00638	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00639	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00640	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00641	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00642	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00650	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00651	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00652	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00653	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00654	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00655	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00656	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00657	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00658	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00662	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00663	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00664	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00671	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00672	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00673	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00674	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00675	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00676	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00683	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00684	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00685	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00689	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00690	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00691	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00692	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00693	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00694	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00698	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00699	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00700	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00701	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00702	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00703	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00704	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00705	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00706	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00707	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00708	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00709	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00716	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00717	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00718	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00728	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00729	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00730	1000G	Asia	East_Asia	China	Han_Southern_China	Whole_genome_sequencing
1000G_HG00731	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00732	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00733	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00734	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00735	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00736	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00737	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00738	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00739	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00740	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00741	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00742	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00743	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG00759	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00766	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00844	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00851	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00864	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00866	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00867	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00879	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00881	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00956	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00978	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00982	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG00983	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG01028	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG01029	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG01031	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG01046	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG01047	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01048	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01049	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01050	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01051	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01052	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01053	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01054	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01055	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01056	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01058	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01060	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01061	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01062	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01063	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01064	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01066	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01067	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01068	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01069	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01070	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01071	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01072	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01073	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01074	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01075	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01077	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01079	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01080	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01081	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01082	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01083	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01084	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01085	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01086	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01087	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01088	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01089	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01090	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01092	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01094	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01095	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01096	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01097	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01098	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01099	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01100	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01101	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01102	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01103	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01104	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01105	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01106	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01107	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01108	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01109	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01110	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01111	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01112	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01113	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01114	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01119	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01121	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01122	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01123	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01124	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01125	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01126	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01130	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01131	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01133	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01134	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01135	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01136	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01137	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01138	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01139	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01140	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01141	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01142	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01148	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01149	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01150	1000G	America	Admixed_America	Colombia	Colombian	Whole_genome_sequencing
1000G_HG01161	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01162	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01164	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01167	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01168	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01169	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01170	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01171	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01172	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01173	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01174	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01175	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01176	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01177	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01178	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01182	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01183	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01184	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01187	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01188	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01189	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01190	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
1000G_HG01191	1000G	America	Admixed_America	Puerto_Rico	Puerto_Rican	Whole_genome_sequencing
